utm_x,utm_y,elevation
493992.86821853666,6059653.899988101,-54.07969
494476.1774175849,6059653.899988101,-54.17376
494959.4866166332,6059653.899988101,-54.312885
495442.79581568146,6059653.899988101,-54.479446
495926.1050147297,6059653.899988101,-54.629112
496409.414213778,6059653.899988101,-54.80458
496892.72341282625,6059653.899988101,-54.97068
497376.0326118746,6059653.899988101,-55.19874
497859.34181092284,6059653.899988101,-55.503696
498342.6510099711,6059653.899988101,-55.76233
498825.96020901937,6059653.899988101,-56.03531
467894.1714699299,6060131.470270043,-36.121696
468377.4806689782,6060131.470270043,-36.736893
468860.78986802645,6060131.470270043,-37.473774
469344.0990670747,6060131.470270043,-38.2491
469827.40826612303,6060131.470270043,-39.03325
470310.7174651713,6060131.470270043,-39.866573
470794.02666421956,6060131.470270043,-40.680653
471277.3358632678,6060131.470270043,-41.463284
471760.6450623161,6060131.470270043,-42.260246
472243.95426136436,6060131.470270043,-43.02136
472727.2634604126,6060131.470270043,-43.740177
473210.57265946094,6060131.470270043,-44.524487
473693.8818585092,6060131.470270043,-45.142273
474177.1910575575,6060131.470270043,-45.76949
474660.50025660574,6060131.470270043,-46.341957
475143.809455654,6060131.470270043,-46.87755
475627.11865470227,6060131.470270043,-47.51492
476110.42785375053,6060131.470270043,-48.04608
476593.73705279885,6060131.470270043,-48.39547
477077.0462518471,6060131.470270043,-48.686314
477560.3554508954,6060131.470270043,-48.952007
478043.66464994365,6060131.470270043,-49.23075
478526.9738489919,6060131.470270043,-49.459175
479010.2830480402,6060131.470270043,-49.68423
479493.59224708844,6060131.470270043,-49.89957
479976.90144613676,6060131.470270043,-50.11113
480460.210645185,6060131.470270043,-50.346626
480943.5198442333,6060131.470270043,-50.54213
481426.82904328156,6060131.470270043,-50.735878
481910.1382423298,6060131.470270043,-50.9225
482393.4474413781,6060131.470270043,-51.10033
482876.75664042635,6060131.470270043,-51.275433
483360.0658394747,6060131.470270043,-51.46948
483843.37503852294,6060131.470270043,-51.636436
484326.6842375712,6060131.470270043,-51.80709
484809.99343661946,6060131.470270043,-51.96994
485293.30263566773,6060131.470270043,-52.125965
485776.611834716,6060131.470270043,-52.310863
486259.92103376426,6060131.470270043,-52.469505
486743.2302328126,6060131.470270043,-52.627937
487226.53943186085,6060131.470270043,-52.78081
487709.8486309091,6060131.470270043,-52.93571
488193.1578299574,6060131.470270043,-53.118088
488676.46702900564,6060131.470270043,-53.27704
489159.7762280539,6060131.470270043,-53.339275
489643.08542710217,6060131.470270043,-53.466892
490126.3946261505,6060131.470270043,-53.60487
490609.70382519875,6060131.470270043,-53.693874
491093.013024247,6060131.470270043,-53.802288
491576.3222232953,6060131.470270043,-53.905827
492059.63142234355,6060131.470270043,-53.99462
492542.9406213918,6060131.470270043,-54.072365
493026.2498204401,6060131.470270043,-54.18975
493509.55901948834,6060131.470270043,-54.30616
493992.86821853666,6060131.470270043,-54.40462
494476.1774175849,6060131.470270043,-54.499535
494959.4866166332,6060131.470270043,-54.575077
495442.79581568146,6060131.470270043,-54.698814
495926.1050147297,6060131.470270043,-54.808296
496409.414213778,6060131.470270043,-54.889996
496892.72341282625,6060131.470270043,-55.065685
497376.0326118746,6060131.470270043,-55.218155
497859.34181092284,6060131.470270043,-55.53763
498342.6510099711,6060131.470270043,-55.79578
498825.96020901937,6060131.470270043,-56.102627
467894.1714699299,6060609.040551986,-35.9917
468377.4806689782,6060609.040551986,-36.68317
468860.78986802645,6060609.040551986,-37.251457
469344.0990670747,6060609.040551986,-37.933975
469827.40826612303,6060609.040551986,-38.73905
470310.7174651713,6060609.040551986,-39.482334
470794.02666421956,6060609.040551986,-40.41589
471277.3358632678,6060609.040551986,-41.13858
471760.6450623161,6060609.040551986,-41.994843
472243.95426136436,6060609.040551986,-42.750263
472727.2634604126,6060609.040551986,-43.595528
473210.57265946094,6060609.040551986,-44.33084
473693.8818585092,6060609.040551986,-44.940865
474177.1910575575,6060609.040551986,-45.510128
474660.50025660574,6060609.040551986,-46.089447
475143.809455654,6060609.040551986,-46.6461
475627.11865470227,6060609.040551986,-47.35666
476110.42785375053,6060609.040551986,-47.981453
476593.73705279885,6060609.040551986,-48.47957
477077.0462518471,6060609.040551986,-48.728287
477560.3554508954,6060609.040551986,-48.98085
478043.66464994365,6060609.040551986,-49.21457
478526.9738489919,6060609.040551986,-49.47068
479010.2830480402,6060609.040551986,-49.689793
479493.59224708844,6060609.040551986,-49.903168
479976.90144613676,6060609.040551986,-50.111313
480460.210645185,6060609.040551986,-50.313477
480943.5198442333,6060609.040551986,-50.538734
481426.82904328156,6060609.040551986,-50.728745
481910.1382423298,6060609.040551986,-50.913063
482393.4474413781,6060609.040551986,-51.091866
482876.75664042635,6060609.040551986,-51.26464
483360.0658394747,6060609.040551986,-51.461876
483843.37503852294,6060609.040551986,-51.631565
484326.6842375712,6060609.040551986,-51.79764
484809.99343661946,6060609.040551986,-51.965275
